example_idx,question_id,query_type,gold,pred,pos,token,saliency
3,12013,ate,no,no,60,Ġdirect,0.004059
3,12013,ate,no,no,61,Ġeffect,0.000771
3,12013,ate,no,no,62,Ġon,0.000250
3,12013,ate,no,no,63,Ġlung,0.003082
3,12013,ate,no,no,64,Ġcancer,0.004578
3,12013,ate,no,no,65,.,0.013916
3,12013,ate,no,no,66,ĠFor,0.007263
3,12013,ate,no,no,67,Ġnons,0.000275
3,12013,ate,no,no,68,m,0.002533
3,12013,ate,no,no,69,okers,0.007172
3,12013,ate,no,no,70,",",0.003799
3,12013,ate,no,no,71,Ġthe,0.003418
3,12013,ate,no,no,72,Ġprobability,0.006470
3,12013,ate,no,no,73,Ġof,0.028442
3,12013,ate,no,no,74,Ġlung,0.000154
3,12013,ate,no,no,75,Ġcancer,0.004669
3,12013,ate,no,no,76,Ġis,0.001419
3,12013,ate,no,no,77,Ġ,0.006073
3,12013,ate,no,no,78,4,0.000443
3,12013,ate,no,no,79,3,0.001434
3,12013,ate,no,no,80,%.,0.015076
3,12013,ate,no,no,81,ĠFor,0.000526
3,12013,ate,no,no,82,Ġsmokers,0.005310
3,12013,ate,no,no,83,",",0.004242
3,12013,ate,no,no,84,Ġthe,0.000774
3,12013,ate,no,no,85,Ġprobability,0.009094
3,12013,ate,no,no,86,Ġof,0.009155
3,12013,ate,no,no,87,Ġlung,0.000851
3,12013,ate,no,no,88,Ġcancer,0.004883
3,12013,ate,no,no,89,Ġis,0.001259
3,12013,ate,no,no,90,Ġ,0.008179
3,12013,ate,no,no,91,6,0.002655
3,12013,ate,no,no,92,4,0.011597
3,12013,ate,no,no,93,%.,0.003830
3,12013,ate,no,no,94,ĠWill,0.039307
3,12013,ate,no,no,95,Ġsmoking,0.017090
3,12013,ate,no,no,96,Ġdecrease,0.005646
3,12013,ate,no,no,97,Ġthe,0.002640
3,12013,ate,no,no,98,Ġchance,0.003342
3,12013,ate,no,no,99,Ġof,0.016479
3,12013,ate,no,no,100,Ġlung,0.015381
3,12013,ate,no,no,101,Ġcancer,0.017090
3,12013,ate,no,no,102,?,0.046631
3,12013,ate,no,no,103,<|im_end|>,0.002029
3,12013,ate,no,no,104,Ċ,0.003601
3,12013,ate,no,no,105,<|im_start|>,0.001709
3,12013,ate,no,no,106,assistant,0.015869
3,12013,ate,no,no,107,Ċ,0.006256
4,37642,det-counterfactual,yes,no,0,<|im_start|>,0.000399
4,37642,det-counterfactual,yes,no,1,system,0.004364
4,37642,det-counterfactual,yes,no,2,Ċ,0.012146
4,37642,det-counterfactual,yes,no,3,Answer,0.011597
4,37642,det-counterfactual,yes,no,4,Ġwith,0.012390
4,37642,det-counterfactual,yes,no,5,Ġonly,0.005798
4,37642,det-counterfactual,yes,no,6,Ġ',0.051514
4,37642,det-counterfactual,yes,no,7,yes,0.013855
4,37642,det-counterfactual,yes,no,8,',0.007019
4,37642,det-counterfactual,yes,no,9,Ġor,0.003220
4,37642,det-counterfactual,yes,no,10,Ġ',0.050049
4,37642,det-counterfactual,yes,no,11,no,0.017700
4,37642,det-counterfactual,yes,no,12,'.,0.014038
4,37642,det-counterfactual,yes,no,13,ĠNo,0.021729
4,37642,det-counterfactual,yes,no,14,Ġexplanation,0.018799
4,37642,det-counterfactual,yes,no,15,.,0.018066
4,37642,det-counterfactual,yes,no,16,ĠNo,0.011597
4,37642,det-counterfactual,yes,no,17,Ġpunctuation,0.004608
4,37642,det-counterfactual,yes,no,18,.,0.013977
4,37642,det-counterfactual,yes,no,19,<|im_end|>,0.003693
4,37642,det-counterfactual,yes,no,20,Ċ,0.017700
4,37642,det-counterfactual,yes,no,21,<|im_start|>,0.000721
4,37642,det-counterfactual,yes,no,22,user,0.000171
4,37642,det-counterfactual,yes,no,23,Ċ,0.001289
4,37642,det-counterfactual,yes,no,24,Imagine,0.006195
4,37642,det-counterfactual,yes,no,25,Ġa,0.005615
4,37642,det-counterfactual,yes,no,26,Ġself,0.003235
4,37642,det-counterfactual,yes,no,27,-contained,0.002136
4,37642,det-counterfactual,yes,no,28,",",0.003311
4,37642,det-counterfactual,yes,no,29,Ġhypothetical,0.001564
4,37642,det-counterfactual,yes,no,30,Ġworld,0.005829
4,37642,det-counterfactual,yes,no,31,Ġwith,0.002396
4,37642,det-counterfactual,yes,no,32,Ġonly,0.002792
4,37642,det-counterfactual,yes,no,33,Ġthe,0.001289
4,37642,det-counterfactual,yes,no,34,Ġfollowing,0.010315
4,37642,det-counterfactual,yes,no,35,Ġconditions,0.007721
4,37642,det-counterfactual,yes,no,36,",",0.007477
4,37642,det-counterfactual,yes,no,37,Ġand,0.002060
4,37642,det-counterfactual,yes,no,38,Ġwithout,0.001442
4,37642,det-counterfactual,yes,no,39,Ġany,0.001190
4,37642,det-counterfactual,yes,no,40,Ġun,0.000313
4,37642,det-counterfactual,yes,no,41,mentioned,0.000210
4,37642,det-counterfactual,yes,no,42,Ġfactors,0.001244
4,37642,det-counterfactual,yes,no,43,Ġor,0.000523
4,37642,det-counterfactual,yes,no,44,Ġcausal,0.000380
4,37642,det-counterfactual,yes,no,45,Ġrelationships,0.003998
4,37642,det-counterfactual,yes,no,46,:,0.012329
4,37642,det-counterfactual,yes,no,47,ĠHaving,0.005066
4,37642,det-counterfactual,yes,no,48,Ġa,0.000402
4,37642,det-counterfactual,yes,no,49,Ġbrother,0.013245
4,37642,det-counterfactual,yes,no,50,Ġhas,0.001007
4,37642,det-counterfactual,yes,no,51,Ġa,0.001816
4,37642,det-counterfactual,yes,no,52,Ġdirect,0.001251
4,37642,det-counterfactual,yes,no,53,Ġeffect,0.008362
4,37642,det-counterfactual,yes,no,54,Ġon,0.009216
4,37642,det-counterfactual,yes,no,55,Ġvaccination,0.000158
4,37642,det-counterfactual,yes,no,56,Ġreaction,0.006897
4,37642,det-counterfactual,yes,no,57,Ġand,0.003830
4,37642,det-counterfactual,yes,no,58,Ġgetting,0.000169
4,37642,det-counterfactual,yes,no,59,Ġsmall,0.000112
4,37642,det-counterfactual,yes,no,60,p,0.005035
4,37642,det-counterfactual,yes,no,61,ox,0.015869
4,37642,det-counterfactual,yes,no,62,.,0.011780
4,37642,det-counterfactual,yes,no,63,ĠGetting,0.001663
4,37642,det-counterfactual,yes,no,64,Ġsmall,0.000241
4,37642,det-counterfactual,yes,no,65,p,0.002060
4,37642,det-counterfactual,yes,no,66,ox,0.006378
4,37642,det-counterfactual,yes,no,67,Ġhas,0.002594
4,37642,det-counterfactual,yes,no,68,Ġa,0.000207
4,37642,det-counterfactual,yes,no,69,Ġdirect,0.004425
4,37642,det-counterfactual,yes,no,70,Ġeffect,0.003235
4,37642,det-counterfactual,yes,no,71,Ġon,0.005646
4,37642,det-counterfactual,yes,no,72,Ġsmall,0.001770
4,37642,det-counterfactual,yes,no,73,p,0.001984
4,37642,det-counterfactual,yes,no,74,ox,0.006561
4,37642,det-counterfactual,yes,no,75,Ġsurvival,0.006653
4,37642,det-counterfactual,yes,no,76,.,0.007385
4,37642,det-counterfactual,yes,no,77,ĠVacc,0.002899
4,37642,det-counterfactual,yes,no,78,ination,0.000166
4,37642,det-counterfactual,yes,no,79,Ġreaction,0.003738
4,37642,det-counterfactual,yes,no,80,Ġhas,0.000420
4,37642,det-counterfactual,yes,no,81,Ġa,0.001518
4,37642,det-counterfactual,yes,no,82,Ġdirect,0.000225
4,37642,det-counterfactual,yes,no,83,Ġeffect,0.001221
4,37642,det-counterfactual,yes,no,84,Ġon,0.001862
4,37642,det-counterfactual,yes,no,85,Ġsmall,0.008667
4,37642,det-counterfactual,yes,no,86,p,0.003220
4,37642,det-counterfactual,yes,no,87,ox,0.004517
4,37642,det-counterfactual,yes,no,88,Ġsurvival,0.011230
4,37642,det-counterfactual,yes,no,89,.,0.003418
4,37642,det-counterfactual,yes,no,90,ĠWe,0.005768
4,37642,det-counterfactual,yes,no,91,Ġknow,0.000164
4,37642,det-counterfactual,yes,no,92,Ġthat,0.002853
4,37642,det-counterfactual,yes,no,93,Ġhaving,0.000690
4,37642,det-counterfactual,yes,no,94,Ġa,0.002625
4,37642,det-counterfactual,yes,no,95,Ġbrother,0.017334
4,37642,det-counterfactual,yes,no,96,Ġcauses,0.015991
4,37642,det-counterfactual,yes,no,97,Ġhaving,0.022095
4,37642,det-counterfactual,yes,no,98,Ġsmall,0.006744
4,37642,det-counterfactual,yes,no,99,p,0.001129
4,37642,det-counterfactual,yes,no,100,ox,0.000515
4,37642,det-counterfactual,yes,no,101,Ġand,0.009766
4,37642,det-counterfactual,yes,no,102,Ġsevere,0.002106
4,37642,det-counterfactual,yes,no,103,Ġvaccination,0.002594
4,37642,det-counterfactual,yes,no,104,Ġreaction,0.003784
4,37642,det-counterfactual,yes,no,105,.,0.010864
4,37642,det-counterfactual,yes,no,106,Ġhaving,0.013672
4,37642,det-counterfactual,yes,no,107,Ġsmall,0.010620
4,37642,det-counterfactual,yes,no,108,p,0.007629
4,37642,det-counterfactual,yes,no,109,ox,0.008240
4,37642,det-counterfactual,yes,no,110,Ġand,0.010071
4,37642,det-counterfactual,yes,no,111,Ġsevere,0.000782
4,37642,det-counterfactual,yes,no,112,Ġvaccination,0.002777
4,37642,det-counterfactual,yes,no,113,Ġreaction,0.003738
4,37642,det-counterfactual,yes,no,114,Ġcauses,0.000523
4,37642,det-counterfactual,yes,no,115,Ġsmall,0.015503
4,37642,det-counterfactual,yes,no,116,p,0.017578
4,37642,det-counterfactual,yes,no,117,ox,0.008789
4,37642,det-counterfactual,yes,no,118,Ġsurvival,0.001236
4,37642,det-counterfactual,yes,no,119,.,0.003555
4,37642,det-counterfactual,yes,no,120,ĠWould,0.001503
4,37642,det-counterfactual,yes,no,121,Ġthe,0.000391
4,37642,det-counterfactual,yes,no,122,Ġperson,0.010681
4,37642,det-counterfactual,yes,no,123,Ġsurvives,0.027954
4,37642,det-counterfactual,yes,no,124,Ġsmall,0.003830
4,37642,det-counterfactual,yes,no,125,p,0.001755
4,37642,det-counterfactual,yes,no,126,ox,0.007080
4,37642,det-counterfactual,yes,no,127,Ġif,0.001411
4,37642,det-counterfactual,yes,no,128,Ġhaving,0.021729
4,37642,det-counterfactual,yes,no,129,Ġa,0.001778
4,37642,det-counterfactual,yes,no,130,Ġbrother,0.009216
4,37642,det-counterfactual,yes,no,131,Ġinstead,0.002060
4,37642,det-counterfactual,yes,no,132,Ġof,0.020996
4,37642,det-counterfactual,yes,no,133,Ġnot,0.025879
4,37642,det-counterfactual,yes,no,134,Ġhaving,0.010254
4,37642,det-counterfactual,yes,no,135,Ġa,0.000180
4,37642,det-counterfactual,yes,no,136,Ġbrother,0.006836
4,37642,det-counterfactual,yes,no,137,?,0.021729
4,37642,det-counterfactual,yes,no,138,<|im_end|>,0.001274
4,37642,det-counterfactual,yes,no,139,Ċ,0.009155
4,37642,det-counterfactual,yes,no,140,<|im_start|>,0.003510
4,37642,det-counterfactual,yes,no,141,assistant,0.001572
4,37642,det-counterfactual,yes,no,142,Ċ,0.022583
5,13802,ett,no,yes,0,<|im_start|>,0.003342
5,13802,ett,no,yes,1,system,0.002274
5,13802,ett,no,yes,2,Ċ,0.026123
5,13802,ett,no,yes,3,Answer,0.041748
5,13802,ett,no,yes,4,Ġwith,0.009705
5,13802,ett,no,yes,5,Ġonly,0.013733
5,13802,ett,no,yes,6,Ġ',0.035156
5,13802,ett,no,yes,7,yes,0.019043
5,13802,ett,no,yes,8,',0.014160
5,13802,ett,no,yes,9,Ġor,0.014709
5,13802,ett,no,yes,10,Ġ',0.024780
5,13802,ett,no,yes,11,no,0.031006
5,13802,ett,no,yes,12,'.,0.004150
5,13802,ett,no,yes,13,ĠNo,0.012024
5,13802,ett,no,yes,14,Ġexplanation,0.006714
5,13802,ett,no,yes,15,.,0.009338
5,13802,ett,no,yes,16,ĠNo,0.005554
5,13802,ett,no,yes,17,Ġpunctuation,0.001213
5,13802,ett,no,yes,18,.,0.010376
5,13802,ett,no,yes,19,<|im_end|>,0.003387
5,13802,ett,no,yes,20,Ċ,0.001640
5,13802,ett,no,yes,21,<|im_start|>,0.000020
5,13802,ett,no,yes,22,user,0.009521
5,13802,ett,no,yes,23,Ċ,0.032715
5,13802,ett,no,yes,24,Imagine,0.002975
5,13802,ett,no,yes,25,Ġa,0.003265
5,13802,ett,no,yes,26,Ġself,0.000091
5,13802,ett,no,yes,27,-contained,0.004364
5,13802,ett,no,yes,28,",",0.000433
5,13802,ett,no,yes,29,Ġhypothetical,0.009155
5,13802,ett,no,yes,30,Ġworld,0.003616
5,13802,ett,no,yes,31,Ġwith,0.000713
5,13802,ett,no,yes,32,Ġonly,0.001526
5,13802,ett,no,yes,33,Ġthe,0.004364
5,13802,ett,no,yes,34,Ġfollowing,0.000546
5,13802,ett,no,yes,35,Ġconditions,0.011841
5,13802,ett,no,yes,36,",",0.000188
5,13802,ett,no,yes,37,Ġand,0.002243
5,13802,ett,no,yes,38,Ġwithout,0.000504
5,13802,ett,no,yes,39,Ġany,0.002121
5,13802,ett,no,yes,40,Ġun,0.000271
5,13802,ett,no,yes,41,mentioned,0.008057
5,13802,ett,no,yes,42,Ġfactors,0.000368
5,13802,ett,no,yes,43,Ġor,0.001022
5,13802,ett,no,yes,44,Ġcausal,0.000717
5,13802,ett,no,yes,45,Ġrelationships,0.000580
5,13802,ett,no,yes,46,:,0.015747
5,13802,ett,no,yes,47,ĠHaving,0.004364
5,13802,ett,no,yes,48,Ġa,0.000858
5,13802,ett,no,yes,49,Ġsister,0.009583
5,13802,ett,no,yes,50,Ġhas,0.002808
5,13802,ett,no,yes,51,Ġa,0.001778
5,13802,ett,no,yes,52,Ġdirect,0.002518
5,13802,ett,no,yes,53,Ġeffect,0.024170
5,13802,ett,no,yes,54,Ġon,0.010254
5,13802,ett,no,yes,55,Ġthe,0.003036
5,13802,ett,no,yes,56,Ġprivate,0.002335
5,13802,ett,no,yes,57,Ġand,0.001534
5,13802,ett,no,yes,58,Ġthe,0.000626
5,13802,ett,no,yes,59,Ġcorpor,0.000298
5,13802,ett,no,yes,60,al,0.024780
5,13802,ett,no,yes,61,.,0.000066
5,13802,ett,no,yes,62,ĠThe,0.003784
5,13802,ett,no,yes,63,Ġcorpor,0.000345
5,13802,ett,no,yes,64,al,0.007812
5,13802,ett,no,yes,65,Ġhas,0.001495
5,13802,ett,no,yes,66,Ġa,0.000626
5,13802,ett,no,yes,67,Ġdirect,0.003418
5,13802,ett,no,yes,68,Ġeffect,0.001854
5,13802,ett,no,yes,69,Ġon,0.000946
5,13802,ett,no,yes,70,Ġprisoner,0.007477
5,13802,ett,no,yes,71,.,0.003021
5,13802,ett,no,yes,72,ĠThe,0.003906
5,13802,ett,no,yes,73,Ġprivate,0.000530
5,13802,ett,no,yes,74,Ġhas,0.002243
5,13802,ett,no,yes,75,Ġa,0.001488
5,13802,ett,no,yes,76,Ġdirect,0.001671
5,13802,ett,no,yes,77,Ġeffect,0.001640
5,13802,ett,no,yes,78,Ġon,0.002396
5,13802,ett,no,yes,79,Ġprisoner,0.005829
5,13802,ett,no,yes,80,.,0.004395
5,13802,ett,no,yes,81,ĠFor,0.000153
5,13802,ett,no,yes,82,Ġpeople,0.006531
5,13802,ett,no,yes,83,Ġwho,0.005249
5,13802,ett,no,yes,84,Ġdo,0.003830
5,13802,ett,no,yes,85,Ġnot,0.006378
5,13802,ett,no,yes,86,Ġhave,0.000423
5,13802,ett,no,yes,87,Ġa,0.002365
5,13802,ett,no,yes,88,Ġsister,0.010193
5,13802,ett,no,yes,89,",",0.010376
5,13802,ett,no,yes,90,Ġthe,0.003876
5,13802,ett,no,yes,91,Ġprobability,0.001419
5,13802,ett,no,yes,92,Ġof,0.005829
5,13802,ett,no,yes,93,Ġthe,0.000759
5,13802,ett,no,yes,94,Ġprisoner,0.002090
5,13802,ett,no,yes,95,'s,0.001427
5,13802,ett,no,yes,96,Ġdeath,0.008240
5,13802,ett,no,yes,97,Ġis,0.004272
5,13802,ett,no,yes,98,Ġ,0.003998
5,13802,ett,no,yes,99,4,0.001465
5,13802,ett,no,yes,100,0,0.000267
5,13802,ett,no,yes,101,%.,0.032715
5,13802,ett,no,yes,102,ĠFor,0.010010
5,13802,ett,no,yes,103,Ġpeople,0.003967
5,13802,ett,no,yes,104,Ġwho,0.002502
5,13802,ett,no,yes,105,Ġhave,0.004364
5,13802,ett,no,yes,106,Ġa,0.008179
5,13802,ett,no,yes,107,Ġsister,0.036133
5,13802,ett,no,yes,108,",",0.001755
5,13802,ett,no,yes,109,Ġthe,0.003616
5,13802,ett,no,yes,110,Ġprobability,0.002441
5,13802,ett,no,yes,111,Ġof,0.001068
5,13802,ett,no,yes,112,Ġthe,0.001953
5,13802,ett,no,yes,113,Ġprisoner,0.002502
5,13802,ett,no,yes,114,'s,0.004517
5,13802,ett,no,yes,115,Ġdeath,0.000479
5,13802,ett,no,yes,116,Ġis,0.003464
5,13802,ett,no,yes,117,Ġ,0.001343
5,13802,ett,no,yes,118,7,0.003021
5,13802,ett,no,yes,119,4,0.001984
5,13802,ett,no,yes,120,%.,0.014221
5,13802,ett,no,yes,121,ĠFor,0.005920
5,13802,ett,no,yes,122,Ġpeople,0.000452
5,13802,ett,no,yes,123,Ġwho,0.002502
5,13802,ett,no,yes,124,Ġhave,0.001236
5,13802,ett,no,yes,125,Ġa,0.008484
5,13802,ett,no,yes,126,Ġsister,0.006134
5,13802,ett,no,yes,127,",",0.002045
5,13802,ett,no,yes,128,Ġwould,0.017212
5,13802,ett,no,yes,129,Ġit,0.007812
5,13802,ett,no,yes,130,Ġbe,0.015991
5,13802,ett,no,yes,131,Ġmore,0.006775
5,13802,ett,no,yes,132,Ġlikely,0.034912
5,13802,ett,no,yes,133,Ġto,0.002655
5,13802,ett,no,yes,134,Ġsee,0.023560
5,13802,ett,no,yes,135,Ġthe,0.003876
5,13802,ett,no,yes,136,Ġprisoner,0.000079
5,13802,ett,no,yes,137,'s,0.005676
5,13802,ett,no,yes,138,Ġdeath,0.006378
5,13802,ett,no,yes,139,Ġif,0.015442
5,13802,ett,no,yes,140,Ġthe,0.000729
5,13802,ett,no,yes,141,Ġperson,0.001511
5,13802,ett,no,yes,142,Ġdid,0.001511
5,13802,ett,no,yes,143,Ġnot,0.006561
5,13802,ett,no,yes,144,Ġhave,0.002197
5,13802,ett,no,yes,145,Ġa,0.005066
5,13802,ett,no,yes,146,Ġsister,0.002258
5,13802,ett,no,yes,147,?,0.006317
5,13802,ett,no,yes,148,<|im_end|>,0.001717
5,13802,ett,no,yes,149,Ċ,0.011841
5,13802,ett,no,yes,150,<|im_start|>,0.001083
5,13802,ett,no,yes,151,assistant,0.001450
5,13802,ett,no,yes,152,Ċ,0.018921
6,6176,ate,yes,yes,0,<|im_start|>,0.001671
6,6176,ate,yes,yes,1,system,0.004333
6,6176,ate,yes,yes,2,Ċ,0.001999
6,6176,ate,yes,yes,3,Answer,0.012878
6,6176,ate,yes,yes,4,Ġwith,0.024414
6,6176,ate,yes,yes,5,Ġonly,0.012207
6,6176,ate,yes,yes,6,Ġ',0.011658
6,6176,ate,yes,yes,7,yes,0.008484
6,6176,ate,yes,yes,8,',0.002457
6,6176,ate,yes,yes,9,Ġor,0.020630
6,6176,ate,yes,yes,10,Ġ',0.025879
6,6176,ate,yes,yes,11,no,0.093750
6,6176,ate,yes,yes,12,'.,0.007233
6,6176,ate,yes,yes,13,ĠNo,0.016357
6,6176,ate,yes,yes,14,Ġexplanation,0.010010
6,6176,ate,yes,yes,15,.,0.015991
6,6176,ate,yes,yes,16,ĠNo,0.013794
6,6176,ate,yes,yes,17,Ġpunctuation,0.005646
6,6176,ate,yes,yes,18,.,0.016113
6,6176,ate,yes,yes,19,<|im_end|>,0.003159
6,6176,ate,yes,yes,20,Ċ,0.016724
6,6176,ate,yes,yes,21,<|im_start|>,0.004669
6,6176,ate,yes,yes,22,user,0.001999
6,6176,ate,yes,yes,23,Ċ,0.010437
6,6176,ate,yes,yes,24,Imagine,0.004852
6,6176,ate,yes,yes,25,Ġa,0.003174
6,6176,ate,yes,yes,26,Ġself,0.001572
6,6176,ate,yes,yes,27,-contained,0.005829
6,6176,ate,yes,yes,28,",",0.007721
6,6176,ate,yes,yes,29,Ġhypothetical,0.002945
6,6176,ate,yes,yes,30,Ġworld,0.004120
6,6176,ate,yes,yes,31,Ġwith,0.000889
6,6176,ate,yes,yes,32,Ġonly,0.003937
6,6176,ate,yes,yes,33,Ġthe,0.001457
6,6176,ate,yes,yes,34,Ġfollowing,0.010193
6,6176,ate,yes,yes,35,Ġconditions,0.007263
6,6176,ate,yes,yes,36,",",0.003967
6,6176,ate,yes,yes,37,Ġand,0.001442
6,6176,ate,yes,yes,38,Ġwithout,0.004120
6,6176,ate,yes,yes,39,Ġany,0.004089
6,6176,ate,yes,yes,40,Ġun,0.000450
6,6176,ate,yes,yes,41,mentioned,0.019897
6,6176,ate,yes,yes,42,Ġfactors,0.004578
6,6176,ate,yes,yes,43,Ġor,0.000397
6,6176,ate,yes,yes,44,Ġcausal,0.002762
6,6176,ate,yes,yes,45,Ġrelationships,0.001068
6,6176,ate,yes,yes,46,:,0.007263
6,6176,ate,yes,yes,47,ĠGender,0.015564
6,6176,ate,yes,yes,48,Ġhas,0.001312
6,6176,ate,yes,yes,49,Ġa,0.000790
6,6176,ate,yes,yes,50,Ġdirect,0.003159
6,6176,ate,yes,yes,51,Ġeffect,0.001869
6,6176,ate,yes,yes,52,Ġon,0.004761
6,6176,ate,yes,yes,53,Ġdepartment,0.015747
6,6176,ate,yes,yes,54,Ġcompetitiveness,0.005951
6,6176,ate,yes,yes,55,Ġand,0.000820
6,6176,ate,yes,yes,56,Ġadmission,0.007202
6,6176,ate,yes,yes,57,Ġstatus,0.010742
6,6176,ate,yes,yes,58,.,0.005646
6,6176,ate,yes,yes,59,ĠRes,0.000452
6,6176,ate,yes,yes,60,idency,0.004547
6,6176,ate,yes,yes,61,Ġstatus,0.009155
6,6176,ate,yes,yes,62,Ġhas,0.001015
6,6176,ate,yes,yes,63,Ġa,0.001320
6,6176,ate,yes,yes,64,Ġdirect,0.001015
6,6176,ate,yes,yes,65,Ġeffect,0.000851
6,6176,ate,yes,yes,66,Ġon,0.004395
6,6176,ate,yes,yes,67,Ġdepartment,0.004913
6,6176,ate,yes,yes,68,Ġcompetitiveness,0.002029
6,6176,ate,yes,yes,69,Ġand,0.000874
6,6176,ate,yes,yes,70,Ġadmission,0.002029
6,6176,ate,yes,yes,71,Ġstatus,0.005005
6,6176,ate,yes,yes,72,.,0.004974
6,6176,ate,yes,yes,73,ĠDepartment,0.001221
6,6176,ate,yes,yes,74,Ġcompetitiveness,0.000023
6,6176,ate,yes,yes,75,Ġhas,0.000637
6,6176,ate,yes,yes,76,Ġa,0.000732
6,6176,ate,yes,yes,77,Ġdirect,0.000500
6,6176,ate,yes,yes,78,Ġeffect,0.000515
6,6176,ate,yes,yes,79,Ġon,0.000239
6,6176,ate,yes,yes,80,Ġadmission,0.007812
6,6176,ate,yes,yes,81,Ġstatus,0.004059
6,6176,ate,yes,yes,82,.,0.003571
6,6176,ate,yes,yes,83,ĠRes,0.000132
6,6176,ate,yes,yes,84,idency,0.001213
6,6176,ate,yes,yes,85,Ġstatus,0.001953
6,6176,ate,yes,yes,86,Ġis,0.000055
6,6176,ate,yes,yes,87,Ġun,0.003235
6,6176,ate,yes,yes,88,obs,0.000580
6,6176,ate,yes,yes,89,erved,0.000022
6,6176,ate,yes,yes,90,.,0.002197
6,6176,ate,yes,yes,91,ĠFor,0.008545
6,6176,ate,yes,yes,92,Ġindividuals,0.003006
6,6176,ate,yes,yes,93,Ġwho,0.014526
6,6176,ate,yes,yes,94,Ġare,0.005432
6,6176,ate,yes,yes,95,Ġnot,0.014465
6,6176,ate,yes,yes,96,Ġmale,0.008240
6,6176,ate,yes,yes,97,",",0.004181
6,6176,ate,yes,yes,98,Ġthe,0.003204
6,6176,ate,yes,yes,99,Ġprobability,0.000446
6,6176,ate,yes,yes,100,Ġof,0.005188
6,6176,ate,yes,yes,101,Ġadmission,0.001526
6,6176,ate,yes,yes,102,Ġacceptance,0.007263
6,6176,ate,yes,yes,103,Ġis,0.003265
6,6176,ate,yes,yes,104,Ġ,0.000429
6,6176,ate,yes,yes,105,8,0.000416
6,6176,ate,yes,yes,106,4,0.004456
6,6176,ate,yes,yes,107,%.,0.024292
6,6176,ate,yes,yes,108,ĠFor,0.001099
6,6176,ate,yes,yes,109,Ġindividuals,0.002518
6,6176,ate,yes,yes,110,Ġwho,0.011292
6,6176,ate,yes,yes,111,Ġare,0.007599
6,6176,ate,yes,yes,112,Ġmale,0.008606
6,6176,ate,yes,yes,113,",",0.001144
6,6176,ate,yes,yes,114,Ġthe,0.006683
6,6176,ate,yes,yes,115,Ġprobability,0.000282
6,6176,ate,yes,yes,116,Ġof,0.006561
6,6176,ate,yes,yes,117,Ġadmission,0.001755
6,6176,ate,yes,yes,118,Ġacceptance,0.018799
6,6176,ate,yes,yes,119,Ġis,0.003860
6,6176,ate,yes,yes,120,Ġ,0.001495
6,6176,ate,yes,yes,121,8,0.006927
6,6176,ate,yes,yes,122,7,0.013367
6,6176,ate,yes,yes,123,%.,0.015991
6,6176,ate,yes,yes,124,ĠWill,0.023315
6,6176,ate,yes,yes,125,Ġmale,0.013977
6,6176,ate,yes,yes,126,Ġgender,0.018311
6,6176,ate,yes,yes,127,Ġincrease,0.004944
6,6176,ate,yes,yes,128,Ġthe,0.001717
6,6176,ate,yes,yes,129,Ġchance,0.011475
6,6176,ate,yes,yes,130,Ġof,0.007507
6,6176,ate,yes,yes,131,Ġadmission,0.002319
6,6176,ate,yes,yes,132,Ġacceptance,0.022217
6,6176,ate,yes,yes,133,?,0.054932
6,6176,ate,yes,yes,134,<|im_end|>,0.004242
6,6176,ate,yes,yes,135,Ċ,0.006653
6,6176,ate,yes,yes,136,<|im_start|>,0.002182
6,6176,ate,yes,yes,137,assistant,0.003448
6,6176,ate,yes,yes,138,Ċ,0.013245
7,20521,nde,no,no,0,<|im_start|>,0.000290
7,20521,nde,no,no,1,system,0.013184
7,20521,nde,no,no,2,Ċ,0.030151
7,20521,nde,no,no,3,Answer,0.019043
7,20521,nde,no,no,4,Ġwith,0.031494
7,20521,nde,no,no,5,Ġonly,0.030762
7,20521,nde,no,no,6,Ġ',0.054199
7,20521,nde,no,no,7,yes,0.005798
7,20521,nde,no,no,8,',0.023438
7,20521,nde,no,no,9,Ġor,0.001884
7,20521,nde,no,no,10,Ġ',0.041748
7,20521,nde,no,no,11,no,0.018433
7,20521,nde,no,no,12,'.,0.018188
7,20521,nde,no,no,13,ĠNo,0.013672
7,20521,nde,no,no,14,Ġexplanation,0.010132
7,20521,nde,no,no,15,.,0.018066
7,20521,nde,no,no,16,ĠNo,0.016357
7,20521,nde,no,no,17,Ġpunctuation,0.004364
7,20521,nde,no,no,18,.,0.016235
7,20521,nde,no,no,19,<|im_end|>,0.001137
7,20521,nde,no,no,20,Ċ,0.007568
7,20521,nde,no,no,21,<|im_start|>,0.003128
7,20521,nde,no,no,22,user,0.003540
7,20521,nde,no,no,23,Ċ,0.019531
7,20521,nde,no,no,24,Imagine,0.002289
7,20521,nde,no,no,25,Ġa,0.000648
7,20521,nde,no,no,26,Ġself,0.000946
7,20521,nde,no,no,27,-contained,0.000477
7,20521,nde,no,no,28,",",0.002029
7,20521,nde,no,no,29,Ġhypothetical,0.004852
7,20521,nde,no,no,30,Ġworld,0.001160
7,20521,nde,no,no,31,Ġwith,0.000334
7,20521,nde,no,no,32,Ġonly,0.001289
7,20521,nde,no,no,33,Ġthe,0.001648
7,20521,nde,no,no,34,Ġfollowing,0.001884
7,20521,nde,no,no,35,Ġconditions,0.003036
7,20521,nde,no,no,36,",",0.001633
