example_idx,question_id,query_type,gold,pred,pos,token,saliency
3,12013,ate,no,no,60,Ġdirect,0.001862
3,12013,ate,no,no,61,Ġeffect,0.009216
3,12013,ate,no,no,62,Ġon,0.001778
3,12013,ate,no,no,63,Ġlung,0.005035
3,12013,ate,no,no,64,Ġcancer,0.004974
3,12013,ate,no,no,65,.,0.004517
3,12013,ate,no,no,66,ĠFor,0.007446
3,12013,ate,no,no,67,Ġnons,0.002060
3,12013,ate,no,no,68,m,0.002335
3,12013,ate,no,no,69,okers,0.019287
3,12013,ate,no,no,70,",",0.002014
3,12013,ate,no,no,71,Ġthe,0.005493
3,12013,ate,no,no,72,Ġprobability,0.001228
3,12013,ate,no,no,73,Ġof,0.021973
3,12013,ate,no,no,74,Ġlung,0.001907
3,12013,ate,no,no,75,Ġcancer,0.007812
3,12013,ate,no,no,76,Ġis,0.005005
3,12013,ate,no,no,77,Ġ,0.002960
3,12013,ate,no,no,78,4,0.004822
3,12013,ate,no,no,79,3,0.001678
3,12013,ate,no,no,80,%.,0.039062
3,12013,ate,no,no,81,ĠFor,0.007324
3,12013,ate,no,no,82,Ġsmokers,0.003845
3,12013,ate,no,no,83,",",0.001953
3,12013,ate,no,no,84,Ġthe,0.000813
3,12013,ate,no,no,85,Ġprobability,0.010071
3,12013,ate,no,no,86,Ġof,0.001381
3,12013,ate,no,no,87,Ġlung,0.001350
3,12013,ate,no,no,88,Ġcancer,0.002884
3,12013,ate,no,no,89,Ġis,0.008789
3,12013,ate,no,no,90,Ġ,0.003937
3,12013,ate,no,no,91,6,0.006592
3,12013,ate,no,no,92,4,0.001076
3,12013,ate,no,no,93,%.,0.021240
3,12013,ate,no,no,94,ĠWill,0.004425
3,12013,ate,no,no,95,Ġsmoking,0.041748
3,12013,ate,no,no,96,Ġdecrease,0.025024
3,12013,ate,no,no,97,Ġthe,0.026611
3,12013,ate,no,no,98,Ġchance,0.013977
3,12013,ate,no,no,99,Ġof,0.022949
3,12013,ate,no,no,100,Ġlung,0.015991
3,12013,ate,no,no,101,Ġcancer,0.018677
3,12013,ate,no,no,102,?,0.017334
3,12013,ate,no,no,103,<|im_end|>,0.004791
3,12013,ate,no,no,104,Ċ,0.004669
3,12013,ate,no,no,105,<|im_start|>,0.006409
3,12013,ate,no,no,106,assistant,0.004028
3,12013,ate,no,no,107,Ċ,0.091309
4,37642,det-counterfactual,yes,yes,0,<|im_start|>,0.001541
4,37642,det-counterfactual,yes,yes,1,system,0.001366
4,37642,det-counterfactual,yes,yes,2,Ċ,0.007812
4,37642,det-counterfactual,yes,yes,3,Answer,0.007477
4,37642,det-counterfactual,yes,yes,4,Ġwith,0.005615
4,37642,det-counterfactual,yes,yes,5,Ġonly,0.001999
4,37642,det-counterfactual,yes,yes,6,Ġ',0.000610
4,37642,det-counterfactual,yes,yes,7,yes,0.009888
4,37642,det-counterfactual,yes,yes,8,',0.001923
4,37642,det-counterfactual,yes,yes,9,Ġor,0.000843
4,37642,det-counterfactual,yes,yes,10,Ġ',0.002930
4,37642,det-counterfactual,yes,yes,11,no,0.002625
4,37642,det-counterfactual,yes,yes,12,'.,0.003174
4,37642,det-counterfactual,yes,yes,13,ĠNo,0.001663
4,37642,det-counterfactual,yes,yes,14,Ġexplanation,0.001030
4,37642,det-counterfactual,yes,yes,15,.,0.000851
4,37642,det-counterfactual,yes,yes,16,ĠNo,0.003662
4,37642,det-counterfactual,yes,yes,17,Ġpunctuation,0.003387
4,37642,det-counterfactual,yes,yes,18,.,0.000694
4,37642,det-counterfactual,yes,yes,19,<|im_end|>,0.000139
4,37642,det-counterfactual,yes,yes,20,Ċ,0.017822
4,37642,det-counterfactual,yes,yes,21,<|im_start|>,0.000201
4,37642,det-counterfactual,yes,yes,22,user,0.003769
4,37642,det-counterfactual,yes,yes,23,Ċ,0.015381
4,37642,det-counterfactual,yes,yes,24,Imagine,0.003738
4,37642,det-counterfactual,yes,yes,25,Ġa,0.002625
4,37642,det-counterfactual,yes,yes,26,Ġself,0.004761
4,37642,det-counterfactual,yes,yes,27,-contained,0.010193
4,37642,det-counterfactual,yes,yes,28,",",0.003677
4,37642,det-counterfactual,yes,yes,29,Ġhypothetical,0.013977
4,37642,det-counterfactual,yes,yes,30,Ġworld,0.005035
4,37642,det-counterfactual,yes,yes,31,Ġwith,0.004639
4,37642,det-counterfactual,yes,yes,32,Ġonly,0.001984
4,37642,det-counterfactual,yes,yes,33,Ġthe,0.000713
4,37642,det-counterfactual,yes,yes,34,Ġfollowing,0.000629
4,37642,det-counterfactual,yes,yes,35,Ġconditions,0.005646
4,37642,det-counterfactual,yes,yes,36,",",0.001015
4,37642,det-counterfactual,yes,yes,37,Ġand,0.003250
4,37642,det-counterfactual,yes,yes,38,Ġwithout,0.003250
4,37642,det-counterfactual,yes,yes,39,Ġany,0.000450
4,37642,det-counterfactual,yes,yes,40,Ġun,0.000523
4,37642,det-counterfactual,yes,yes,41,mentioned,0.002121
4,37642,det-counterfactual,yes,yes,42,Ġfactors,0.006165
4,37642,det-counterfactual,yes,yes,43,Ġor,0.000515
4,37642,det-counterfactual,yes,yes,44,Ġcausal,0.003250
4,37642,det-counterfactual,yes,yes,45,Ġrelationships,0.003021
4,37642,det-counterfactual,yes,yes,46,:,0.006897
4,37642,det-counterfactual,yes,yes,47,ĠHaving,0.002228
4,37642,det-counterfactual,yes,yes,48,Ġa,0.003418
4,37642,det-counterfactual,yes,yes,49,Ġbrother,0.003799
4,37642,det-counterfactual,yes,yes,50,Ġhas,0.001335
4,37642,det-counterfactual,yes,yes,51,Ġa,0.003525
4,37642,det-counterfactual,yes,yes,52,Ġdirect,0.002594
4,37642,det-counterfactual,yes,yes,53,Ġeffect,0.023193
4,37642,det-counterfactual,yes,yes,54,Ġon,0.004852
4,37642,det-counterfactual,yes,yes,55,Ġvaccination,0.010376
4,37642,det-counterfactual,yes,yes,56,Ġreaction,0.007538
4,37642,det-counterfactual,yes,yes,57,Ġand,0.005463
4,37642,det-counterfactual,yes,yes,58,Ġgetting,0.006561
4,37642,det-counterfactual,yes,yes,59,Ġsmall,0.004395
4,37642,det-counterfactual,yes,yes,60,p,0.006256
4,37642,det-counterfactual,yes,yes,61,ox,0.024658
4,37642,det-counterfactual,yes,yes,62,.,0.015381
4,37642,det-counterfactual,yes,yes,63,ĠGetting,0.005402
4,37642,det-counterfactual,yes,yes,64,Ġsmall,0.012451
4,37642,det-counterfactual,yes,yes,65,p,0.006805
4,37642,det-counterfactual,yes,yes,66,ox,0.008118
4,37642,det-counterfactual,yes,yes,67,Ġhas,0.009644
4,37642,det-counterfactual,yes,yes,68,Ġa,0.003067
4,37642,det-counterfactual,yes,yes,69,Ġdirect,0.001869
4,37642,det-counterfactual,yes,yes,70,Ġeffect,0.001122
4,37642,det-counterfactual,yes,yes,71,Ġon,0.011597
4,37642,det-counterfactual,yes,yes,72,Ġsmall,0.000549
4,37642,det-counterfactual,yes,yes,73,p,0.001350
4,37642,det-counterfactual,yes,yes,74,ox,0.001678
4,37642,det-counterfactual,yes,yes,75,Ġsurvival,0.013855
4,37642,det-counterfactual,yes,yes,76,.,0.017578
4,37642,det-counterfactual,yes,yes,77,ĠVacc,0.008423
4,37642,det-counterfactual,yes,yes,78,ination,0.008850
4,37642,det-counterfactual,yes,yes,79,Ġreaction,0.003769
4,37642,det-counterfactual,yes,yes,80,Ġhas,0.003876
4,37642,det-counterfactual,yes,yes,81,Ġa,0.001640
4,37642,det-counterfactual,yes,yes,82,Ġdirect,0.000174
4,37642,det-counterfactual,yes,yes,83,Ġeffect,0.002228
4,37642,det-counterfactual,yes,yes,84,Ġon,0.000862
4,37642,det-counterfactual,yes,yes,85,Ġsmall,0.003601
4,37642,det-counterfactual,yes,yes,86,p,0.000858
4,37642,det-counterfactual,yes,yes,87,ox,0.010254
4,37642,det-counterfactual,yes,yes,88,Ġsurvival,0.008606
4,37642,det-counterfactual,yes,yes,89,.,0.022827
4,37642,det-counterfactual,yes,yes,90,ĠWe,0.000091
4,37642,det-counterfactual,yes,yes,91,Ġknow,0.004395
4,37642,det-counterfactual,yes,yes,92,Ġthat,0.009277
4,37642,det-counterfactual,yes,yes,93,Ġhaving,0.000854
4,37642,det-counterfactual,yes,yes,94,Ġa,0.006775
4,37642,det-counterfactual,yes,yes,95,Ġbrother,0.016479
4,37642,det-counterfactual,yes,yes,96,Ġcauses,0.013550
4,37642,det-counterfactual,yes,yes,97,Ġhaving,0.019043
4,37642,det-counterfactual,yes,yes,98,Ġsmall,0.032227
4,37642,det-counterfactual,yes,yes,99,p,0.000660
4,37642,det-counterfactual,yes,yes,100,ox,0.005127
4,37642,det-counterfactual,yes,yes,101,Ġand,0.044434
4,37642,det-counterfactual,yes,yes,102,Ġsevere,0.025757
4,37642,det-counterfactual,yes,yes,103,Ġvaccination,0.002869
4,37642,det-counterfactual,yes,yes,104,Ġreaction,0.005554
4,37642,det-counterfactual,yes,yes,105,.,0.031250
4,37642,det-counterfactual,yes,yes,106,Ġhaving,0.000538
4,37642,det-counterfactual,yes,yes,107,Ġsmall,0.027832
4,37642,det-counterfactual,yes,yes,108,p,0.003708
4,37642,det-counterfactual,yes,yes,109,ox,0.011841
4,37642,det-counterfactual,yes,yes,110,Ġand,0.002518
4,37642,det-counterfactual,yes,yes,111,Ġsevere,0.014709
4,37642,det-counterfactual,yes,yes,112,Ġvaccination,0.008362
4,37642,det-counterfactual,yes,yes,113,Ġreaction,0.009033
4,37642,det-counterfactual,yes,yes,114,Ġcauses,0.003082
4,37642,det-counterfactual,yes,yes,115,Ġsmall,0.000984
4,37642,det-counterfactual,yes,yes,116,p,0.010254
4,37642,det-counterfactual,yes,yes,117,ox,0.015503
4,37642,det-counterfactual,yes,yes,118,Ġsurvival,0.004272
4,37642,det-counterfactual,yes,yes,119,.,0.033447
4,37642,det-counterfactual,yes,yes,120,ĠWould,0.003906
4,37642,det-counterfactual,yes,yes,121,Ġthe,0.009033
4,37642,det-counterfactual,yes,yes,122,Ġperson,0.000916
4,37642,det-counterfactual,yes,yes,123,Ġsurvives,0.006927
4,37642,det-counterfactual,yes,yes,124,Ġsmall,0.001198
4,37642,det-counterfactual,yes,yes,125,p,0.001099
4,37642,det-counterfactual,yes,yes,126,ox,0.009460
4,37642,det-counterfactual,yes,yes,127,Ġif,0.018555
4,37642,det-counterfactual,yes,yes,128,Ġhaving,0.039062
4,37642,det-counterfactual,yes,yes,129,Ġa,0.006683
4,37642,det-counterfactual,yes,yes,130,Ġbrother,0.012329
4,37642,det-counterfactual,yes,yes,131,Ġinstead,0.007690
4,37642,det-counterfactual,yes,yes,132,Ġof,0.005798
4,37642,det-counterfactual,yes,yes,133,Ġnot,0.006165
4,37642,det-counterfactual,yes,yes,134,Ġhaving,0.000383
4,37642,det-counterfactual,yes,yes,135,Ġa,0.007141
4,37642,det-counterfactual,yes,yes,136,Ġbrother,0.002029
4,37642,det-counterfactual,yes,yes,137,?,0.003601
4,37642,det-counterfactual,yes,yes,138,<|im_end|>,0.000584
4,37642,det-counterfactual,yes,yes,139,Ċ,0.000542
4,37642,det-counterfactual,yes,yes,140,<|im_start|>,0.000687
4,37642,det-counterfactual,yes,yes,141,assistant,0.001465
4,37642,det-counterfactual,yes,yes,142,Ċ,0.007660
5,13802,ett,no,no,0,<|im_start|>,0.003464
5,13802,ett,no,no,1,system,0.007874
5,13802,ett,no,no,2,Ċ,0.010925
5,13802,ett,no,no,3,Answer,0.040283
5,13802,ett,no,no,4,Ġwith,0.012268
5,13802,ett,no,no,5,Ġonly,0.004578
5,13802,ett,no,no,6,Ġ',0.016846
5,13802,ett,no,no,7,yes,0.013245
5,13802,ett,no,no,8,',0.001228
5,13802,ett,no,no,9,Ġor,0.007599
5,13802,ett,no,no,10,Ġ',0.000622
5,13802,ett,no,no,11,no,0.005554
5,13802,ett,no,no,12,'.,0.016479
5,13802,ett,no,no,13,ĠNo,0.002655
5,13802,ett,no,no,14,Ġexplanation,0.002396
5,13802,ett,no,no,15,.,0.008667
5,13802,ett,no,no,16,ĠNo,0.001175
5,13802,ett,no,no,17,Ġpunctuation,0.004974
5,13802,ett,no,no,18,.,0.001160
5,13802,ett,no,no,19,<|im_end|>,0.002731
5,13802,ett,no,no,20,Ċ,0.008789
5,13802,ett,no,no,21,<|im_start|>,0.000118
5,13802,ett,no,no,22,user,0.009705
5,13802,ett,no,no,23,Ċ,0.001457
5,13802,ett,no,no,24,Imagine,0.004852
5,13802,ett,no,no,25,Ġa,0.001648
5,13802,ett,no,no,26,Ġself,0.002808
5,13802,ett,no,no,27,-contained,0.000164
5,13802,ett,no,no,28,",",0.000622
5,13802,ett,no,no,29,Ġhypothetical,0.002914
5,13802,ett,no,no,30,Ġworld,0.003967
5,13802,ett,no,no,31,Ġwith,0.003769
5,13802,ett,no,no,32,Ġonly,0.000999
5,13802,ett,no,no,33,Ġthe,0.003723
5,13802,ett,no,no,34,Ġfollowing,0.002548
5,13802,ett,no,no,35,Ġconditions,0.001068
5,13802,ett,no,no,36,",",0.002106
5,13802,ett,no,no,37,Ġand,0.000003
5,13802,ett,no,no,38,Ġwithout,0.001236
5,13802,ett,no,no,39,Ġany,0.000732
5,13802,ett,no,no,40,Ġun,0.000874
5,13802,ett,no,no,41,mentioned,0.001099
5,13802,ett,no,no,42,Ġfactors,0.009705
5,13802,ett,no,no,43,Ġor,0.001923
5,13802,ett,no,no,44,Ġcausal,0.002380
5,13802,ett,no,no,45,Ġrelationships,0.002060
5,13802,ett,no,no,46,:,0.009583
5,13802,ett,no,no,47,ĠHaving,0.003891
5,13802,ett,no,no,48,Ġa,0.003891
5,13802,ett,no,no,49,Ġsister,0.001854
5,13802,ett,no,no,50,Ġhas,0.007874
5,13802,ett,no,no,51,Ġa,0.001686
5,13802,ett,no,no,52,Ġdirect,0.000683
5,13802,ett,no,no,53,Ġeffect,0.017090
5,13802,ett,no,no,54,Ġon,0.003693
5,13802,ett,no,no,55,Ġthe,0.002457
5,13802,ett,no,no,56,Ġprivate,0.004761
5,13802,ett,no,no,57,Ġand,0.000341
5,13802,ett,no,no,58,Ġthe,0.002457
5,13802,ett,no,no,59,Ġcorpor,0.001175
5,13802,ett,no,no,60,al,0.013000
5,13802,ett,no,no,61,.,0.000843
5,13802,ett,no,no,62,ĠThe,0.001968
5,13802,ett,no,no,63,Ġcorpor,0.000124
5,13802,ett,no,no,64,al,0.009705
5,13802,ett,no,no,65,Ġhas,0.007538
5,13802,ett,no,no,66,Ġa,0.000664
5,13802,ett,no,no,67,Ġdirect,0.004578
5,13802,ett,no,no,68,Ġeffect,0.004791
5,13802,ett,no,no,69,Ġon,0.001518
5,13802,ett,no,no,70,Ġprisoner,0.002991
5,13802,ett,no,no,71,.,0.004242
5,13802,ett,no,no,72,ĠThe,0.007050
5,13802,ett,no,no,73,Ġprivate,0.001457
5,13802,ett,no,no,74,Ġhas,0.001114
5,13802,ett,no,no,75,Ġa,0.000462
5,13802,ett,no,no,76,Ġdirect,0.001259
5,13802,ett,no,no,77,Ġeffect,0.004120
5,13802,ett,no,no,78,Ġon,0.000916
5,13802,ett,no,no,79,Ġprisoner,0.007996
5,13802,ett,no,no,80,.,0.004120
5,13802,ett,no,no,81,ĠFor,0.002045
5,13802,ett,no,no,82,Ġpeople,0.001846
5,13802,ett,no,no,83,Ġwho,0.019043
5,13802,ett,no,no,84,Ġdo,0.005493
5,13802,ett,no,no,85,Ġnot,0.005493
5,13802,ett,no,no,86,Ġhave,0.009155
5,13802,ett,no,no,87,Ġa,0.001518
5,13802,ett,no,no,88,Ġsister,0.015747
5,13802,ett,no,no,89,",",0.009216
5,13802,ett,no,no,90,Ġthe,0.003510
5,13802,ett,no,no,91,Ġprobability,0.003250
5,13802,ett,no,no,92,Ġof,0.002930
5,13802,ett,no,no,93,Ġthe,0.003235
5,13802,ett,no,no,94,Ġprisoner,0.010193
5,13802,ett,no,no,95,'s,0.012512
5,13802,ett,no,no,96,Ġdeath,0.003845
5,13802,ett,no,no,97,Ġis,0.007660
5,13802,ett,no,no,98,Ġ,0.009338
5,13802,ett,no,no,99,4,0.002182
5,13802,ett,no,no,100,0,0.007202
5,13802,ett,no,no,101,%.,0.026367
5,13802,ett,no,no,102,ĠFor,0.010437
5,13802,ett,no,no,103,Ġpeople,0.006378
5,13802,ett,no,no,104,Ġwho,0.007324
5,13802,ett,no,no,105,Ġhave,0.004974
5,13802,ett,no,no,106,Ġa,0.004211
5,13802,ett,no,no,107,Ġsister,0.014404
5,13802,ett,no,no,108,",",0.010010
5,13802,ett,no,no,109,Ġthe,0.003189
5,13802,ett,no,no,110,Ġprobability,0.002136
5,13802,ett,no,no,111,Ġof,0.006470
5,13802,ett,no,no,112,Ġthe,0.002182
5,13802,ett,no,no,113,Ġprisoner,0.002487
5,13802,ett,no,no,114,'s,0.001228
5,13802,ett,no,no,115,Ġdeath,0.025879
5,13802,ett,no,no,116,Ġis,0.000152
5,13802,ett,no,no,117,Ġ,0.007568
5,13802,ett,no,no,118,7,0.007172
5,13802,ett,no,no,119,4,0.028198
5,13802,ett,no,no,120,%.,0.020508
5,13802,ett,no,no,121,ĠFor,0.004517
5,13802,ett,no,no,122,Ġpeople,0.002365
5,13802,ett,no,no,123,Ġwho,0.014648
5,13802,ett,no,no,124,Ġhave,0.005432
5,13802,ett,no,no,125,Ġa,0.000683
5,13802,ett,no,no,126,Ġsister,0.013855
5,13802,ett,no,no,127,",",0.000072
5,13802,ett,no,no,128,Ġwould,0.003967
5,13802,ett,no,no,129,Ġit,0.026611
5,13802,ett,no,no,130,Ġbe,0.002548
5,13802,ett,no,no,131,Ġmore,0.016357
5,13802,ett,no,no,132,Ġlikely,0.001556
5,13802,ett,no,no,133,Ġto,0.010193
5,13802,ett,no,no,134,Ġsee,0.020752
5,13802,ett,no,no,135,Ġthe,0.002686
5,13802,ett,no,no,136,Ġprisoner,0.003723
5,13802,ett,no,no,137,'s,0.009338
5,13802,ett,no,no,138,Ġdeath,0.022461
5,13802,ett,no,no,139,Ġif,0.015625
5,13802,ett,no,no,140,Ġthe,0.004364
5,13802,ett,no,no,141,Ġperson,0.001343
5,13802,ett,no,no,142,Ġdid,0.007446
5,13802,ett,no,no,143,Ġnot,0.008240
5,13802,ett,no,no,144,Ġhave,0.012573
5,13802,ett,no,no,145,Ġa,0.005829
5,13802,ett,no,no,146,Ġsister,0.012329
5,13802,ett,no,no,147,?,0.018066
5,13802,ett,no,no,148,<|im_end|>,0.000992
5,13802,ett,no,no,149,Ċ,0.023926
5,13802,ett,no,no,150,<|im_start|>,0.002457
5,13802,ett,no,no,151,assistant,0.000088
5,13802,ett,no,no,152,Ċ,0.023071
6,6176,ate,yes,yes,0,<|im_start|>,0.003555
6,6176,ate,yes,yes,1,system,0.008667
6,6176,ate,yes,yes,2,Ċ,0.029297
6,6176,ate,yes,yes,3,Answer,0.048096
6,6176,ate,yes,yes,4,Ġwith,0.009827
6,6176,ate,yes,yes,5,Ġonly,0.016113
6,6176,ate,yes,yes,6,Ġ',0.020264
6,6176,ate,yes,yes,7,yes,0.177734
6,6176,ate,yes,yes,8,',0.004639
6,6176,ate,yes,yes,9,Ġor,0.000793
6,6176,ate,yes,yes,10,Ġ',0.010864
6,6176,ate,yes,yes,11,no,0.023071
6,6176,ate,yes,yes,12,'.,0.024536
6,6176,ate,yes,yes,13,ĠNo,0.015076
6,6176,ate,yes,yes,14,Ġexplanation,0.001411
6,6176,ate,yes,yes,15,.,0.010254
6,6176,ate,yes,yes,16,ĠNo,0.003372
6,6176,ate,yes,yes,17,Ġpunctuation,0.007599
6,6176,ate,yes,yes,18,.,0.004578
6,6176,ate,yes,yes,19,<|im_end|>,0.001358
6,6176,ate,yes,yes,20,Ċ,0.006592
6,6176,ate,yes,yes,21,<|im_start|>,0.002823
6,6176,ate,yes,yes,22,user,0.000591
6,6176,ate,yes,yes,23,Ċ,0.021240
6,6176,ate,yes,yes,24,Imagine,0.005981
6,6176,ate,yes,yes,25,Ġa,0.005157
6,6176,ate,yes,yes,26,Ġself,0.003174
6,6176,ate,yes,yes,27,-contained,0.009277
6,6176,ate,yes,yes,28,",",0.000200
6,6176,ate,yes,yes,29,Ġhypothetical,0.006134
6,6176,ate,yes,yes,30,Ġworld,0.002762
6,6176,ate,yes,yes,31,Ġwith,0.000324
6,6176,ate,yes,yes,32,Ġonly,0.001205
6,6176,ate,yes,yes,33,Ġthe,0.000044
6,6176,ate,yes,yes,34,Ġfollowing,0.008423
6,6176,ate,yes,yes,35,Ġconditions,0.004059
6,6176,ate,yes,yes,36,",",0.003525
6,6176,ate,yes,yes,37,Ġand,0.001572
6,6176,ate,yes,yes,38,Ġwithout,0.002060
6,6176,ate,yes,yes,39,Ġany,0.001884
6,6176,ate,yes,yes,40,Ġun,0.000404
6,6176,ate,yes,yes,41,mentioned,0.003937
6,6176,ate,yes,yes,42,Ġfactors,0.000486
6,6176,ate,yes,yes,43,Ġor,0.000492
6,6176,ate,yes,yes,44,Ġcausal,0.004028
6,6176,ate,yes,yes,45,Ġrelationships,0.000610
6,6176,ate,yes,yes,46,:,0.006500
6,6176,ate,yes,yes,47,ĠGender,0.010498
6,6176,ate,yes,yes,48,Ġhas,0.005310
6,6176,ate,yes,yes,49,Ġa,0.001930
6,6176,ate,yes,yes,50,Ġdirect,0.001747
6,6176,ate,yes,yes,51,Ġeffect,0.003326
6,6176,ate,yes,yes,52,Ġon,0.003067
6,6176,ate,yes,yes,53,Ġdepartment,0.001541
6,6176,ate,yes,yes,54,Ġcompetitiveness,0.010742
6,6176,ate,yes,yes,55,Ġand,0.002991
6,6176,ate,yes,yes,56,Ġadmission,0.002838
6,6176,ate,yes,yes,57,Ġstatus,0.004578
6,6176,ate,yes,yes,58,.,0.001129
6,6176,ate,yes,yes,59,ĠRes,0.000515
6,6176,ate,yes,yes,60,idency,0.003189
6,6176,ate,yes,yes,61,Ġstatus,0.000866
6,6176,ate,yes,yes,62,Ġhas,0.000340
6,6176,ate,yes,yes,63,Ġa,0.000530
6,6176,ate,yes,yes,64,Ġdirect,0.002457
6,6176,ate,yes,yes,65,Ġeffect,0.002274
6,6176,ate,yes,yes,66,Ġon,0.001251
6,6176,ate,yes,yes,67,Ġdepartment,0.000137
6,6176,ate,yes,yes,68,Ġcompetitiveness,0.004700
6,6176,ate,yes,yes,69,Ġand,0.000475
6,6176,ate,yes,yes,70,Ġadmission,0.003937
6,6176,ate,yes,yes,71,Ġstatus,0.003311
6,6176,ate,yes,yes,72,.,0.000286
6,6176,ate,yes,yes,73,ĠDepartment,0.000467
6,6176,ate,yes,yes,74,Ġcompetitiveness,0.003677
6,6176,ate,yes,yes,75,Ġhas,0.002579
6,6176,ate,yes,yes,76,Ġa,0.001602
6,6176,ate,yes,yes,77,Ġdirect,0.001389
6,6176,ate,yes,yes,78,Ġeffect,0.003052
6,6176,ate,yes,yes,79,Ġon,0.004639
6,6176,ate,yes,yes,80,Ġadmission,0.001289
6,6176,ate,yes,yes,81,Ġstatus,0.003143
6,6176,ate,yes,yes,82,.,0.000889
6,6176,ate,yes,yes,83,ĠRes,0.002304
6,6176,ate,yes,yes,84,idency,0.004150
6,6176,ate,yes,yes,85,Ġstatus,0.001930
6,6176,ate,yes,yes,86,Ġis,0.000916
6,6176,ate,yes,yes,87,Ġun,0.000240
6,6176,ate,yes,yes,88,obs,0.001808
6,6176,ate,yes,yes,89,erved,0.008972
6,6176,ate,yes,yes,90,.,0.001183
6,6176,ate,yes,yes,91,ĠFor,0.004333
6,6176,ate,yes,yes,92,Ġindividuals,0.007172
6,6176,ate,yes,yes,93,Ġwho,0.007294
6,6176,ate,yes,yes,94,Ġare,0.002060
6,6176,ate,yes,yes,95,Ġnot,0.018677
6,6176,ate,yes,yes,96,Ġmale,0.012207
6,6176,ate,yes,yes,97,",",0.001442
6,6176,ate,yes,yes,98,Ġthe,0.002609
6,6176,ate,yes,yes,99,Ġprobability,0.008667
6,6176,ate,yes,yes,100,Ġof,0.004303
6,6176,ate,yes,yes,101,Ġadmission,0.003769
6,6176,ate,yes,yes,102,Ġacceptance,0.007111
6,6176,ate,yes,yes,103,Ġis,0.013855
6,6176,ate,yes,yes,104,Ġ,0.003799
6,6176,ate,yes,yes,105,8,0.006927
6,6176,ate,yes,yes,106,4,0.005188
6,6176,ate,yes,yes,107,%.,0.009277
6,6176,ate,yes,yes,108,ĠFor,0.007080
6,6176,ate,yes,yes,109,Ġindividuals,0.005890
6,6176,ate,yes,yes,110,Ġwho,0.002548
6,6176,ate,yes,yes,111,Ġare,0.002579
6,6176,ate,yes,yes,112,Ġmale,0.014465
6,6176,ate,yes,yes,113,",",0.001740
6,6176,ate,yes,yes,114,Ġthe,0.002274
6,6176,ate,yes,yes,115,Ġprobability,0.004944
6,6176,ate,yes,yes,116,Ġof,0.002060
6,6176,ate,yes,yes,117,Ġadmission,0.003906
6,6176,ate,yes,yes,118,Ġacceptance,0.009583
6,6176,ate,yes,yes,119,Ġis,0.002121
6,6176,ate,yes,yes,120,Ġ,0.001823
6,6176,ate,yes,yes,121,8,0.008484
6,6176,ate,yes,yes,122,7,0.002808
6,6176,ate,yes,yes,123,%.,0.025146
6,6176,ate,yes,yes,124,ĠWill,0.009460
6,6176,ate,yes,yes,125,Ġmale,0.000204
6,6176,ate,yes,yes,126,Ġgender,0.009399
6,6176,ate,yes,yes,127,Ġincrease,0.009460
6,6176,ate,yes,yes,128,Ġthe,0.007416
6,6176,ate,yes,yes,129,Ġchance,0.007416
6,6176,ate,yes,yes,130,Ġof,0.008179
6,6176,ate,yes,yes,131,Ġadmission,0.006470
6,6176,ate,yes,yes,132,Ġacceptance,0.013977
6,6176,ate,yes,yes,133,?,0.043945
6,6176,ate,yes,yes,134,<|im_end|>,0.000523
6,6176,ate,yes,yes,135,Ċ,0.012085
6,6176,ate,yes,yes,136,<|im_start|>,0.001778
6,6176,ate,yes,yes,137,assistant,0.007355
6,6176,ate,yes,yes,138,Ċ,0.001511
7,20521,nde,no,yes,0,<|im_start|>,0.000399
7,20521,nde,no,yes,1,system,0.001129
7,20521,nde,no,yes,2,Ċ,0.002747
7,20521,nde,no,yes,3,Answer,0.015198
7,20521,nde,no,yes,4,Ġwith,0.003128
7,20521,nde,no,yes,5,Ġonly,0.000641
7,20521,nde,no,yes,6,Ġ',0.003342
7,20521,nde,no,yes,7,yes,0.004333
7,20521,nde,no,yes,8,',0.002487
7,20521,nde,no,yes,9,Ġor,0.000362
7,20521,nde,no,yes,10,Ġ',0.004822
7,20521,nde,no,yes,11,no,0.000534
7,20521,nde,no,yes,12,'.,0.009705
7,20521,nde,no,yes,13,ĠNo,0.000395
7,20521,nde,no,yes,14,Ġexplanation,0.000671
7,20521,nde,no,yes,15,.,0.003799
7,20521,nde,no,yes,16,ĠNo,0.002304
7,20521,nde,no,yes,17,Ġpunctuation,0.002472
7,20521,nde,no,yes,18,.,0.000045
7,20521,nde,no,yes,19,<|im_end|>,0.000538
7,20521,nde,no,yes,20,Ċ,0.013794
7,20521,nde,no,yes,21,<|im_start|>,0.001198
7,20521,nde,no,yes,22,user,0.003281
7,20521,nde,no,yes,23,Ċ,0.008362
7,20521,nde,no,yes,24,Imagine,0.001610
7,20521,nde,no,yes,25,Ġa,0.001526
7,20521,nde,no,yes,26,Ġself,0.002792
7,20521,nde,no,yes,27,-contained,0.004059
7,20521,nde,no,yes,28,",",0.001984
7,20521,nde,no,yes,29,Ġhypothetical,0.008972
7,20521,nde,no,yes,30,Ġworld,0.000460
7,20521,nde,no,yes,31,Ġwith,0.000847
7,20521,nde,no,yes,32,Ġonly,0.000584
7,20521,nde,no,yes,33,Ġthe,0.001373
7,20521,nde,no,yes,34,Ġfollowing,0.002396
7,20521,nde,no,yes,35,Ġconditions,0.001511
